6,0
10,0
2,0
6,0
5,1
28,0
8,0
12,1
4,1
8,0
4,0
6,0
4,0
8,0
4,1
4,0
6,1
2,0
4,1
3,0
2,0
19,0
38,1
39,0
35,0
3,1
7,1
17,0
4,0
4,0
4,0
4,1
5,0
6,1
8,1
4,0
5,0
8,0
4,0
9,1
6,1
7,0
3,0
5,0
6,0
5,1
7,0
18,0
6,1
4,0
10,0
3,0
6,1
8,0
6,1
12,0
6,0
5,0
6,0
4,1
7,0
4,1
4,1
9,0
5,0
2,0
9,1
3,1
16,0
13,0
4,0
3,1
12,0
8,0
6,0
5,0
3,0
9,0
10,0
9,1
9,0
3,0
9,0
4,0
2,0
2,0
9,0
7,0
6,0
24,0
6,0
2,0
5,1
19,0
11,0
2,1
9,0
4,1
3,1
11,0
9,0
7,0
5,0
7,0
9,0
4,0
4,1
3,1
16,0
3,0
3,0
10,0
6,0
12,1
4,1
13,0
4,1
10,0
3,1
5,0
3,0
8,0
6,0
5,0
18,1
12,0
8,0
3,1
13,1
31,0
14,0
4,0
6,0
5,0
6,0
3,0
4,0
13,0
7,1
8,0
4,0
6,1
6,0
5,0
5,0
8,0
10,0
4,0
6,0
4,0
8,0
7,0
4,0
5,1
7,0
4,1
2,0
36,0
8,0
5,0
6,0
7,0
7,0
3,0
27,0
5,0
7,0
10,0
8,0
4,0
4,0
5,1
6,0
23,0
19,0
5,1
7,0
9,1
12,1
7,0
8,0
9,0
8,0
5,0
4,1
17,0
12,0
2,1
8,0
42,0
2,1
3,1
10,0
2,0
3,0
6,1
17,0
11,0
2,1
8,0
9,0
4,0
9,0
9,1
10,1
6,0
4,0
113,0
13,1
2,1
26,0
8,1
42,0
5,0
5,0
3,1
12,0
9,0
8,0
13,1
11,0
18,0
32,0
3,0
6,0
11,0
5,1
3,0
24,1
8,0
9,0
25,1
10,1
7,0
4,0
12,0
48,1
4,0
5,0
5,0
9,0
6,1
2,0
5,0
9,0
10,0
12,0
19,0
21,0
5,1
9,0
6,1
2,0
4,1
6,0
17,0
45,0
5,0
2,0
3,0
3,0
19,0
12,0
4,0
8,1
6,1
11,1
4,0
5,0
4,0
3,0
3,0
4,0
4,1
8,0
5,1
4,0
9,0
9,0
7,0
32,0
75,0
31,0
9,0
7,1
15,0
31,0
5,1
11,0
7,0
4,0
4,1
17,0
5,0
3,0
11,0
4,0
11,0
5,0
9,0
7,0
4,1
4,0
4,0
15,0
7,1
4,0
8,0
3,1
131,0
7,0
5,0
8,1
3,0
26,0
7,0
5,0
5,1
20,0
4,0
12,0
10,1
5,1
6,0
24,0
12,0
21,0
5,1
86,0
5,0
27,0
16,0
2,0
7,0
6,0
4,0
4,0
23,0
5,0
13,0
3,1
4,0
15,0
10,0
12,0
8,0
8,0
10,0
19,1
4,0
4,0
2,1
8,0
7,0
6,1
4,0
4,0
4,1
29,1
4,0
2,0
33,0
4,0
8,1
4,0
11,1
14,0
8,0
5,0
4,0
40,0
13,0
9,0
5,0
3,0
3,0
6,1
3,0
16,1
2,0
4,1
38,0
8,0
11,0
7,0
3,1
4,0
23,0
3,0
10,0
2,0
3,0
13,0
9,0
2,1
5,0
3,0
8,0
3,1
4,0
3,0
7,0
7,0
8,0
4,1
6,1
7,1
11,0
9,1
12,1
20,0
29,0
6,0
23,0
4,0
20,1
6,1
3,0
3,0
2,1
3,1
3,0
19,0
7,0
30,1
11,0
7,0
17,1
5,1
12,1
4,0
49,1
67,0
10,0
17,1
5,1
2,0
45,0
7,0
5,0
3,0
18,0
2,1
5,0
12,0
6,0
19,0
